LeiOfEntityWhichSubmittedTheOrder,DirectElectronicAccess,ClientIdentificationCode,InvestmentDecisionWithinFirm,ExecutionWithinFirm,NonExecutingBroker,TradingCapacity,LiquidityProvisionActivity,DateAndTime,ValidityPeriod,OrderRestriction,ValidityPeriodDateAndTime,MicCode,FinancialInstrumentsIdentificationCode,DateOfReceipt,OrderIdentificationCode,Lifecycle,OrderType,OrderTypeClassification,LimitPrice,AdditionalLimitPrice,StopPrice,PeggedLimitPrice,PriceCurrency,CurrencyOfLeg2,PriceNotation,BuySellIndicator,OrderStatus,QuantityNotation,QuantityCurrency,InitialQuantity,RemainingQuantityIncludingHidden,DisplayedQuantity,TradedQuantity,MinimumAcceptableQuantity,MinimumExecutableSize,MesFirstExecutionOnly,PassiveOnlyIndicator,SelfExecutionPrevention,StrategyLinkedOrder,RoutingStrategy,InstrumentFullName,UnderlyingInstrumentCode,InstrumentClassification,SRDTaxonomy,SequenceNumber,PassiveOrAggressiveIndicator,PriorityTimeStamp,OrderBookCode,TradingPhases,
1VUV7VQFKUOQSJ21A208,false,127665,,,,DEAL,,2020-10-28T16:33:01.523684Z,IOCV,VFCR,,XOFF,EZ0D90V21LJ4,2020-10-28,20201028045000000000000001727490_1,NEWO,Limit,LMTO,-0.002821,,,,,,BAPO,BUYI,ACTI,MONE,EUR,75000000,75000000,75000000,0,,0,true,false,true,,,BUND.DEC20.10Y,,SRCCSP,InterestRate:IRSwap:FixedFloat,21,,2020-10-28T16:33:01.523684Z,VXOFFf-e4cceda698f9,Central Limit Order Book,
,false,,,,,DEAL,false,2020-10-28T08:44:58.552478Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZVBMZPMB2Y3,2020-10-28,102MNGY6BOBUY,NEWO,Limit,LMTO,4.875,,,,RON,,MONE,BUYI,ACTI,MONE,RON,132000000,132000000,132000000,0,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,45,,,VEZVBMZPMB2Y3,,
,false,,100091,100091,,DEAL,false,2020-10-28T12:00:16.47878Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZSTVTZYM6B5,2020-10-28,102MOLO6BOBUY,FILL,Limit,LMTO,0.39732,,,,,,PERC,BUYI,,MONE,GBP,35000000,0,0,35000000,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,35,,,VEZSTVTZYM6B5,,
1VUV7VQFKUOQSJ21A208,false,163519,,,,DEAL,,2020-10-28T14:04:36.651215Z,IOCV,VFCR,,XOFF,EZ59TDWTPT51,2020-10-28,2020102801000000000000007755455N_2,FILL,Limit,LMTO,16.56,,,,,,BAPO,SELL,,MONE,USD,5000000,0,0,5000000,,0,true,false,true,,,NDF.USD.EGP.188D,,JFTXFC,ForeignExchange:NDF,16,PASV,2020-10-28T14:04:36.651215Z,VXOFF2-5538d6a984b3,Central Limit Order Book,
,false,,,,,DEAL,false,2020-10-28T06:29:31.575373Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZGD8FW1B560,2020-10-28,1015H011BOSELL,FILL,Limit,LMTO,6.71,,,,CNY,,MONE,SELL,,MONE,CNY,500000000,0,0,500000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,324,,,VEZGD8FW1B560,,
1VUV7VQFKUOQSJ21A208,false,,100022,100022,,DEAL,,2020-10-28T08:32:08.013874Z,GTTV,VFCR,2020-10-28T23:59:59.000000Z,TSGB,FR0011982776,2020-10-28,10055715,CAMO,Limit,LMTO,120.16,,,,,,BAPO,SELL,,MONE,EUR,5000000,0,0,0,,5000000,true,false,true,,,OATei30,,DNFTFN,FixedIncome:Bond:Sovereign,194,,2020-10-28T08:27:15.060800Z,120TSGBb6cb40097f94,Continuous Volume Matching,
,false,,,,,DEAL,false,2020-10-28T15:12:57.454112Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ0D90V21LJ4,2020-10-28,102MPEV8BOSELL,FILL,Limit,LMTO,-0.27526,,,,,,PERC,SELL,,MONE,EUR,50000000,0,0,50000000,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,220,,,VEZ0D90V21LJ4,,
1VUV7VQFKUOQSJ21A208,false,127745,,,,DEAL,,2020-10-28T08:32:23.124224Z,IOCV,VFCR,,XOFF,EZ39NZTVTLK0,2020-10-28,2020102801000000000000007754813F_2,NEWO,Limit,LMTO,371.25,,,,,,BAPO,SELL,ACTI,MONE,EUR,20000000,20000000,20000000,0,,0,true,false,true,,,FWD.EUR.HUF.12M,,JFTXFP,ForeignExchange:Forward,3,,2020-10-28T08:32:23.124224Z,VXOFFa-4ed8a12a53e7,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,127665,,,,DEAL,,2020-10-28T16:33:01.523684Z,IOCV,VFCR,,XOFF,EZ0D90V21LJ4,2020-10-28,20201028045000000000000001727490_1,NEWO,Limit,LMTO,-0.002821,,,,,,BAPO,BUYI,ACTI,MONE,EUR,35000000,35000000,35000000,0,,0,true,false,true,,,BUND.DEC20.10Y,,SRCCSP,InterestRate:IRSwap:FixedFloat,25,,2020-10-28T16:33:01.523684Z,VXOFFf-e4cceda698f9,Central Limit Order Book,
,false,,,,,DEAL,false,2020-10-28T07:32:21.569184Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZFS6HQYBNM2,2020-10-28,1015H392BOSELL,NEWO,Limit,LMTO,0.55,,,,,,PERC,SELL,ACTI,MONE,HKD,100000000,100000000,100000000,0,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,18,,,VEZFS6HQYBNM2,,
,false,,100209,100209,,DEAL,false,2020-10-28T10:17:22.247952Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ0D90V21LJ4,2020-10-28,102MO4R8BOSELL,FILL,Limit,LMTO,-0.293,,,,,,PERC,SELL,,MONE,EUR,120000000,0,0,120000000,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,64,,,VEZ0D90V21LJ4,,
,false,,,,,DEAL,false,2020-10-28T08:46:23.714125Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ7BT696Z8V0,2020-10-28,102MNE18BOBUY,FILL,Limit,LMTO,3.393,,,,ILS,,MONE,BUYI,,MONE,ILS,5000000,0,0,5000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,27,,,VEZ7BT696Z8V0,,
1VUV7VQFKUOQSJ21A208,false,127662,100190,100190,,DEAL,,2020-10-28T09:55:02.245196Z,IOCV,VFCR,,XOFF,FR0010466938,2020-10-28,2020102803020000000000001988978P_1,NEWO,Limit,LMTO,115.1215,,,,,,PERC,BUYI,ACTI,MONE,EUR,30000000,30000000,30000000,0,,0,true,false,true,,,FRTR 4.25 10/23,,DBFXXN,FixedIncome:Bond:Sovereign,24,,2020-10-28T09:55:02.245196Z,VXOFF1-1e45dc476d78,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,,100022,100022,,DEAL,,2020-10-28T08:27:15.060872Z,GTTV,VFCR,2020-10-28T23:59:59.000000Z,TSGB,FR0011982776,2020-10-28,10055715,NEWO,Limit,LMTO,120.16,,,,,,BAPO,SELL,ACTI,MONE,EUR,5000000,5000000,5000000,0,,5000000,true,false,true,,,OATei30,,DNFTFN,FixedIncome:Bond:Sovereign,185,,2020-10-28T08:27:15.060800Z,120TSGBb6cb40097f94,Continuous Volume Matching,
,false,,UT2A00,UT2A00,,DEAL,false,2020-10-28T13:51:57.002089Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZZ9VBT2DP24,2020-10-28,102MP3YEBOBUY,NEWO,Limit,LMTO,6.73025,,,,CNY,,MONE,BUYI,ACTI,MONE,CNY,140000000,140000000,140000000,0,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,297,,,VEZZ9VBT2DP24,,
,false,,,,,DEAL,false,2020-10-28T11:39:11.478455Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ1C18HN8KB4,2020-10-28,102MOI68BOSELL,FILL,Limit,LMTO,6.716,,,,CNY,,MONE,SELL,,MONE,CNY,25000000,0,0,25000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,288,,,VEZ1C18HN8KB4,,
1VUV7VQFKUOQSJ21A208,false,,100191,100191,,DEAL,,2020-10-28T15:35:42.766548Z,GTTV,VFCR,2020-10-28T23:59:59.000000Z,TSGB,,2020-10-28,10061366,CAME,Limit,LMTO,49,,,,,,BAPO,SELL,,MONE,EUR,5000000,0,0,0,,5000000,true,false,true,,,"BTPei30,apr30 btp",,,Strategy,159,,2020-10-28T15:35:36.275907Z,120TSGB85301d16a4e4,Continuous Volume Matching,
,false,,,,,DEAL,false,2020-10-28T09:53:07.341727Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ0D90V21LJ4,2020-10-28,102MNZA8BOBUY,NEWO,Limit,LMTO,-0.294,,,,,,PERC,BUYI,ACTI,MONE,EUR,50000000,50000000,50000000,0,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,41,,,VEZ0D90V21LJ4,,
,false,,,,,DEAL,false,2020-10-28T03:19:38.925573Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ1C18HN8KB4,2020-10-28,1015GQNABOSELL,NEWO,Limit,LMTO,6.70845,,,,USD,,MONE,SELL,ACTI,MONE,USD,20000000,20000000,20000000,0,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,386,,,VEZ1C18HN8KB4,,
,false,,,,,DEAL,false,2020-10-28T14:25:07.343554Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZBKSK3R3N80,2020-10-28,1011AYMCBOBUY,NEWO,Limit,LMTO,21.3775,,,,USD,,MONE,BUYI,ACTI,MONE,USD,130000000,130000000,130000000,0,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,41,,,VEZBKSK3R3N80,,
,false,,,,,DEAL,false,2020-10-28T09:05:13.273803Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ1N8Y8FXNR2,2020-10-28,102MNMFFBOBUY,FILL,Limit,LMTO,1.3607,,,,USD,,MONE,BUYI,,MONE,USD,50000000,0,0,50000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,27,,,VEZ1N8Y8FXNR2,,
,false,,100224,100224,,DEAL,false,2020-10-28T11:24:17.98Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,IMCE,FR0000073272,2020-10-28,KAS2mH4k043801BOSELL,NEWO,Limit,LMTO,88.7,,,,EUR,,MONE,SELL,ACTI,UNIT,EUR,50869,50869,50869,0,,,,,true,,,SAFFPXXX_CASHCROSS_J3L1wubv003c01,,ESXXXN,Equity:CashEquity,2281,,,VFR0000073272,,
1VUV7VQFKUOQSJ21A208,false,127745,,,,DEAL,,2020-10-28T08:32:35.290612Z,IOCV,VFCR,,XOFF,EZ4WFPG74QB6,2020-10-28,2020102801000000000000007754814N_1,FILL,Limit,LMTO,366,,,,,,BAPO,BUYI,,MONE,EUR,15000000,0,0,15000000,,0,true,false,true,,,FWD.EUR.HUF.12M,,JFTXFP,ForeignExchange:Forward,7,PASV,2020-10-28T08:32:35.290612Z,VXOFF4-d730cd2f269f,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,127745,,,,DEAL,,2020-10-28T08:32:23.124224Z,IOCV,VFCR,,XOFF,EZ4WFPG74QB6,2020-10-28,2020102801000000000000007754813N_1,NEWO,Limit,LMTO,366,,,,,,BAPO,BUYI,ACTI,MONE,EUR,20000000,20000000,20000000,0,,0,true,false,true,,,FWD.EUR.HUF.12M,,JFTXFP,ForeignExchange:Forward,1,,2020-10-28T08:32:23.124224Z,VXOFF4-d730cd2f269f,Central Limit Order Book,
,false,,,,,DEAL,false,2020-10-28T13:55:35.4152Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ7FD6NRDN37,2020-10-28,102MP538BOSELL,NEWO,Limit,LMTO,1.65,,,,,,PERC,SELL,ACTI,MONE,EUR,120000000,120000000,120000000,0,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,2,,,VEZ7FD6NRDN37,,
,false,,100044,100044,,DEAL,false,2020-10-28T10:01:07.549934Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZH5TB8TLWF9,2020-10-28,102MNZZ6BOSELL,FILL,Limit,LMTO,-0.473,,,,,,PERC,SELL,,MONE,EUR,500000000,0,0,500000000,,,,,true,,,,,SRHCSP,InterestRate:IRSwap:FixedFloat:OIS,8,,,VEZH5TB8TLWF9,,
1VUV7VQFKUOQSJ21A208,false,127745,,,,DEAL,,2020-10-28T08:32:35.290612Z,IOCV,VFCR,,XOFF,EZ39NZTVTLK0,2020-10-28,2020102801000000000000007754814F_2,FILL,Limit,LMTO,371.25,,,,,,BAPO,SELL,,MONE,EUR,15000000,0,0,15000000,,0,true,false,true,,,FWD.EUR.HUF.12M,,JFTXFP,ForeignExchange:Forward,8,PASV,2020-10-28T08:32:35.290612Z,VXOFFa-4ed8a12a53e7,Central Limit Order Book,
,false,,100091,100091,,DEAL,false,2020-10-28T12:00:16.47778Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZSTVTZYM6B5,2020-10-28,102MOLO6BOBUY,NEWO,Limit,LMTO,0.39732,,,,,,PERC,BUYI,ACTI,MONE,GBP,35000000,35000000,35000000,0,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,33,,,VEZSTVTZYM6B5,,
1VUV7VQFKUOQSJ21A208,false,127665,100118,100118,,DEAL,,2020-10-28T08:36:56.585771Z,IOCV,VFCR,,XOFF,,2020-10-28,11884004,FILL,Limit,LMTO,103.24794521,,,,,,MONE,BUYI,,MONE,,13000000,0,0,13000000,,0,true,false,true,,,EIB 0.05 10/13/34 ON,XS2055781962,LRXXXX,MoneyMarket:Repo,3,PASV,2020-10-28T08:36:56.585771Z,VXOFFb-c9ee384dd6b4,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,,,,,DEAL,,2020-10-28T07:31:17.739322Z,GTCV,VFCR,2099-12-31T23:59:59Z,IOFI,,2020-10-28,47628927,CHME,Limit,LMTO,48,,,,,,BAPO,BUYI,ACTI,MONE,EUR,1000000,1000000,1000000,0,,1000000,true,false,true,,,"C 0.5 01/22 YTW (G),DBR 2 01/22 (ICAP)",,,Strategy,6,,2020-10-28T07:31:17.739248Z,99IOFI-d078d7b7cbf1,Central Limit Order Book,
,false,,100224,100224,,DEAL,false,2020-10-28T11:24:17.98Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,IMCE,FR0000130809,2020-10-28,KAS2mH4i0T3801BOSELL,FILL,Limit,LMTO,11.428,,,,EUR,,MONE,SELL,,UNIT,EUR,1662362,0,0,1662362,,,,,true,,,GLEFPXXX_CASHCROSS_J3L1wNAJ003c01,,ESVUFN,Equity:CashEquity,3086,,,VFR0000130809,,
1VUV7VQFKUOQSJ21A208,false,,,,,DEAL,,2020-10-28T07:31:21.186448Z,GTCV,VFCR,2099-12-31T23:59:59Z,IOFI,,2020-10-28,47628915,CHME,Limit,LMTO,58,,,,,,BAPO,BUYI,ACTI,MONE,EUR,1000000,1000000,1000000,0,,1000000,true,false,true,,,"BAC 1.625 9/22,DBR 1.5 09/22 (ICAP)",,,Strategy,6,,2020-10-28T07:31:21.186365Z,99IOFI-f28bb1efc2a6,Central Limit Order Book,
,false,,,,,DEAL,false,2020-10-28T06:44:53.451862Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ8KS29WTX26,2020-10-28,1015H0ZABOSELL,FILL,Limit,LMTO,1.1783245,,,,EUR,,MONE,SELL,,MONE,EUR,300000000,0,0,300000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,100,,,VEZ8KS29WTX26,,
,false,,100022,100022,,DEAL,false,2020-10-28T10:39:05.904913Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZYGNLGFFX51,2020-10-28,102MO836BOBUY,NEWO,Limit,LMTO,0.875,,,,,,PERC,BUYI,ACTI,MONE,EUR,25000000,25000000,25000000,0,,,,,true,,,,,SRGCSP,InterestRate:Inflation,425,,,VEZYGNLGFFX51,,
,false,,,,,DEAL,false,2020-10-28T07:26:26.912206Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZGD8FW1B560,2020-10-28,1015H311BOSELL,FILL,Limit,LMTO,6.717,,,,CNY,,MONE,SELL,,MONE,CNY,150000000,0,0,150000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,336,,,VEZGD8FW1B560,,
1VUV7VQFKUOQSJ21A208,false,127662,100190,100190,,DEAL,,2020-10-28T12:10:07.180266Z,IOCV,VFCR,,XOFF,FR0012968337,2020-10-28,2020102803020000000000001989075P_1,NEWO,Limit,LMTO,100.057,,,,,,PERC,BUYI,ACTI,MONE,EUR,50000000,50000000,50000000,0,,0,true,false,true,,,FRTR 0.25 25/11/20,,DNFTFN,FixedIncome:Bond:Sovereign,34,,2020-10-28T12:10:07.180266Z,VXOFFe-96573a66497a,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,208298,,,,DEAL,,2020-10-28T07:39:17.647234Z,IOCV,VFCR,,XOFF,EZ91WZD7WC90,2020-10-28,2020102801000000000000007754669F_1,FILL,Limit,LMTO,104.16,,,,,,BAPO,BUYI,,MONE,JPY,25000000000,0,0,25000000000,,0,true,false,true,,,FWD.JPY.USD.1D,,JFTXFP,ForeignExchange:Forward,68,PASV,2020-10-28T07:39:17.647234Z,VXOFFf-8c5cd24d555b,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,127662,,,,DEAL,,2020-10-28T09:32:59.006351Z,IOCV,VFCR,,XOFF,EZ2D83WHHT43,2020-10-28,20201028045000000000000001726909_2,FILL,Limit,LMTO,8.3125,,,,,,BAPO,SELL,,MONE,USD,7600000,0,0,7600000,,0,true,false,true,,,USD/TRY.12D.PUT,,JFTXFP,ForeignExchange:Forward,8,PASV,2020-10-28T09:32:59.006351Z,VXOFF9-45323638af49,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,,100191,100191,,DEAL,,2020-10-28T12:20:59.701918Z,GTTV,VFCR,2020-10-28T23:59:59.000000Z,TSGB,,2020-10-28,10059080,FILL,Limit,LMTO,41.125,,,,,,BAPO,BUYI,,MONE,EUR,5000000,0,0,5000000,,5000000,true,false,true,,,"BTPei26(SEP),mar26 btp",,,Strategy,59,AGRE,2020-10-28T12:20:59.700409Z,120TSGBc0d607604675,Continuous Volume Matching,
1VUV7VQFKUOQSJ21A208,false,,,,,DEAL,,2020-10-28T07:31:17.679788Z,GTCV,VFCR,2099-12-31T23:59:59Z,IOFI,,2020-10-28,47628961,CHME,Limit,LMTO,57,,,,,,BAPO,BUYI,ACTI,MONE,EUR,1000000,1000000,1000000,0,,1000000,true,false,true,,,"JPM 1.5 O/22,DBR 1.5 09/22 (ICAP)",,,Strategy,14,,2020-10-28T07:31:17.679683Z,99IOFI-9f273edddc73,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,127662,,,,DEAL,,2020-10-28T10:55:06.745717Z,IOCV,VFCR,,XOFF,IT0005383309,2020-10-28,2020102803020000000000001989006P_1,NEWO,Limit,LMTO,106.2957,,,,,,PERC,BUYI,ACTI,MONE,EUR,20000000,20000000,20000000,0,,0,true,false,true,,,BTPS 1.35 01/04/30,,DBFUFB,FixedIncome:Bond:Sovereign,5,,2020-10-28T10:55:06.745717Z,VXOFF3-bef6b67c4b7d,Central Limit Order Book,
,false,,100177,100177,,DEAL,false,2020-10-28T07:50:38.999Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,ISWV,EZD8K513RR31,2020-10-28,1011A1J3BOBUY,NEWO,Limit,LMTO,1.5,,,,,,BAPO,BUYI,ACTI,MONE,USD,75000000,75000000,75000000,0,,,,,true,,,,,SRACSP,InterestRate:IRSwap:Basis,1,,,VEZD8K513RR31,,
,false,,,,,DEAL,false,2020-10-28T11:39:11.477455Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZZ9VBT2DP24,2020-10-28,102MOI6HBOBUY,NEWO,Limit,LMTO,6.71628,,,,CNY,,MONE,BUYI,ACTI,MONE,CNY,25000000,25000000,25000000,0,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,253,,,VEZZ9VBT2DP24,,
1VUV7VQFKUOQSJ21A208,false,127665,,,,DEAL,,2020-10-28T16:33:01.524684Z,IOCV,VFCR,,XOFF,EZ0D90V21LJ4,2020-10-28,20201028045000000000000001727490_1,FILL,Limit,LMTO,-0.002821,,,,,,BAPO,BUYI,,MONE,EUR,75000000,0,0,75000000,,0,true,false,true,,,BUND.DEC20.10Y,,SRCCSP,InterestRate:IRSwap:FixedFloat,23,PASV,2020-10-28T16:33:01.524684Z,VXOFFf-e4cceda698f9,Central Limit Order Book,
1VUV7VQFKUOQSJ21A208,false,,,,,DEAL,,2020-10-28T08:27:44.147017Z,GTTV,VFCR,2020-10-28T23:59:59.000000Z,TSGB,IT0005387052,2020-10-28,10055919,CHME,Limit,LMTO,102.37,,,,,,BAPO,SELL,ACTI,MONE,EUR,5000000,5000000,5000000,0,,5000000,true,false,true,,,BTPei30,,DBVUFB,FixedIncome:Bond:Sovereign,81,,2020-10-28T08:27:44.146929Z,120TSGB69f642a52fab,Continuous Volume Matching,
,false,,,,,DEAL,false,2020-10-28T08:18:57.956105Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ7J11WXSFC3,2020-10-28,102MNCC5BOSELL,NEWO,Limit,LMTO,16.295,,,,ZAR,,MONE,SELL,ACTI,MONE,ZAR,2000000000,2000000000,2000000000,0,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,82,,,VEZ7J11WXSFC3,,
,false,,,,,DEAL,false,2020-10-28T08:32:03.262504Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ78CLLVHY67,2020-10-28,102MNDM8BOBUY,NEWO,Limit,LMTO,0.23,,,,,,PERC,BUYI,ACTI,MONE,USD,49870000,49870000,49870000,0,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,1,,,VEZ78CLLVHY67,,
,false,,,,,DEAL,false,2020-10-28T11:39:11.478455Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZZ9VBT2DP24,2020-10-28,1011AERCBOBUY,FILL,Limit,LMTO,6.71628,,,,CNY,,MONE,BUYI,,MONE,CNY,25000000,0,0,25000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,259,,,VEZZ9VBT2DP24,,
,false,,,,,DEAL,false,2020-10-28T09:13:05.590351Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ4M4QPXQ759,2020-10-28,1015H8F1BOBUY,FILL,Limit,LMTO,1133.6,,,,USD,,MONE,BUYI,,MONE,USD,12000000,0,0,12000000,,,,,true,,,,,JFTXFC,ForeignExchange:NDF,15,,,VEZ4M4QPXQ759,,
1VUV7VQFKUOQSJ21A208,false,,,,,DEAL,,2020-10-28T07:29:55.588266Z,GTCV,VFCR,2099-12-31T23:59:59Z,IOFI,XS1823532996,2020-10-28,47605844,CHME,Limit,LMTO,34,,,,,,BAPO,SELL,ACTI,MONE,EUR,1000000,1000000,1000000,0,,1000000,true,false,true,,,BNP FRN 05/22/23,,DTVUFB,FixedIncome:Bond:Corporate,21,,2020-10-28T07:29:55.588215Z,99IOFI-bdaf8f3c77af,Central Limit Order Book,
,false,,,,,DEAL,false,2020-10-28T10:15:42.944662Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ9Z1NR3G126,2020-10-28,102MO4M5BOBUY,FILL,Limit,LMTO,19.4,,,,,,PERC,BUYI,,MONE,EUR,101200000,0,0,101200000,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,7,,,VEZ9Z1NR3G126,,
,false,,,,,DEAL,false,2020-10-28T08:28:03.529375Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ8KS29WTX26,2020-10-28,102MNEK8BOSELL,FILL,Limit,LMTO,1.1754,,,,USD,,MONE,SELL,,MONE,USD,500000000,0,0,500000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,144,,,VEZ8KS29WTX26,,
,false,,100224,100224,,DEAL,false,2020-10-28T11:24:17.98Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,IMCE,FR0000120578,2020-10-28,KAS2mH4l043801BOSELL,NEWO,Limit,LMTO,79.16,,,,EUR,,MONE,SELL,ACTI,UNIT,EUR,790623,790623,790623,0,,,,,true,,,SANFPXXX_CASHCROSS_J3L1wutN003c01,,ESVUFN,Equity:CashEquity,6079,,,VFR0000120578,,
1VUV7VQFKUOQSJ21A208,false,127662,100278,100278,,DEAL,,2020-10-28T14:10:20.980358Z,IOCV,VFCR,,XOFF,EZJHM2H1VR81,2020-10-28,20201028045000000000000001727322_1,FILL,Limit,LMTO,0.1963,,,,,,PERC,BUYI,,MONE,TRY,41250000,0,0,41250000,,0,true,false,true,,,1Y TRY/USD IRX Outright,,SRCCCP,InterestRate:CrossCurrency:FixedFloat,31,PASV,2020-10-28T14:10:20.980358Z,VXOFFa-62712e008d3a,Central Limit Order Book,
,false,,100091,100091,,DEAL,false,2020-10-28T12:56:17.533601Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZYR6LZMJXD9,2020-10-28,102MOTW6BOBUY,NEWO,Limit,LMTO,-0.37,,,,,,PERC,BUYI,ACTI,MONE,CHF,30000000,30000000,30000000,0,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,5,,,VEZYR6LZMJXD9,,
1VUV7VQFKUOQSJ21A208,false,127662,,,,DEAL,,2020-10-28T11:13:00.633073Z,IOCV,VFCR,,XOFF,,2020-10-28,2020102803020000000000001989013P_2,FILL,Limit,LMTO,130.157,,,,,,PERC,SELL,,MONE,EUR,5000000,0,0,5000000,,0,true,false,true,,,,,,,3428,PASV,2020-10-28T11:13:00.633073Z,VXOFF,Central Limit Order Book,
,false,,,,,DEAL,false,2020-10-28T09:30:05.200157Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZP3B48SYZ09,2020-10-28,102MNUJ7BOBUY,NEWO,Limit,LMTO,24.3,,,,,,PERC,BUYI,ACTI,MONE,EUR,25000000,25000000,25000000,0,,,,,true,,,,,SRCCSP,InterestRate:IRSwap:FixedFloat,41,,,VEZP3B48SYZ09,,
,false,,UT08H9,UT08H9,,DEAL,false,2020-10-28T11:41:21.631544Z,GTCV,VFCR,2020-10-28T23:59:59.999999Z,XOFF,EZ7M85MX9WC6,2020-10-28,102MOIKHBOSELL,FILL,Limit,LMTO,1.17415,,,,EUR,,MONE,SELL,,MONE,EUR,500000000,0,0,500000000,,,,,true,,,,,JFTXFP,ForeignExchange:Forward,88,,,VEZ7M85MX9WC6,,
1VUV7VQFKUOQSJ21A208,false,,,,,DEAL,,2020-10-28T07:49:52.510507Z,GTCV,VFCR,2099-12-31T23:59:59Z,IOFI,XS1626933102,2020-10-28,47651075,NEWO,Limit,LMTO,49,,,,,,BAPO,SELL,ACTI,MONE,EUR,1000000,1000000,1000000,0,,1000000,true,false,true,,,BNP FRN 06/07/24,,DTVUFB,FixedIncome:Bond:Corporate,31,,2020-10-28T07:49:52.510444Z,99IOFI-88865bb061ad,Central Limit Order Book,
